title;authors;year;publicationtitle;citationcount;doi;abstract;population;intervention;comparison;outcomes;context;checklater;include;testitem
Effects of dominance and laterality on iris recognition;Amanda Sgroi,Kevin W. Bowyer,Patrick Flynn,;2012;2012 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops;2;https://doi.org/10.1109/CVPRW.2012.6239215;Eye dominance, the tendency to prefer to process visual input from one eye over the other, is a little discussed topic in iris biometrics. It has been seen in experiments that one eye tends to have improved performance over the other. One possible cause of this variation in performance could be the distribution of eye dominance among the subject population. In this paper we explore the effects of eye dominance on iris recognition. We also show how eye dominance can be used to guide the development of a single-eye recognition system. An exploration of the correlation between eyedness and handedness is also presented.;0;0;0;0;0;0;0
Efficient stereo rendering of large 3D datasets based on binocular suppression;Il-Kyu Shin,Hyeon-Joong Kim,Soo-Mi Choi,Seon-Min Rhee,;2015;2015 International Conference on Big Data and Smart Computing (BIGCOMP);1;https://doi.org/10.1109/35021BIGCOMP.2015.7072855;As the demand for stereo 3D content increases in the various fields, many types of devices for displaying stereo contents have been developed such as TVs, laptops, and mobile devices. Thus, efficient rendering methods that can process massive stereo data on those devices are becoming more important as well as reducing a feeling of visual discomfort of the viewer. In this paper, we analyze binocular suppression in an aspect of human visual perception, and present a point-based stereo rendering method to process high-resolution 3D data based on binocular suppression. To reduce visual discomfort which occurs in the process of the stereo rendering, we develop a simplification method by extending spectral sampling. Using the adaptive sampling, we can improve the rendering quality, especially in the visually sensitive areas as well as reducing the size of datasets.;0;0;0;0;0;0;0
Elastic Net Model of Ocular Dominance: Overall Stripe Pattern and Monocular Deprivation;Geoffrey J. Goodhill,David J. Willshaw,;1994;Neural Computation;1;https://doi.org/10.1162/neco.1994.6.4.615;The elastic net (Durbin and Willshaw 1987) can account for the development of both topography and ocular dominance in the mapping from the lateral geniculate nucleus to primary visual cortex (Goodhill and Willshaw 1990). Here it is further shown for this model that (1) the overall pattern of stripes produced is strongly influenced by the shape of the cortex: in particular, stripes with a global order similar to that seen biologically can be produced under appropriate conditions, and (2) the observed changes in stripe width associated with monocular deprivation are reproduced in the model.;0;0;0;0;0;0;0
Error Analysis on Camera Calibration in Binocular Stereo Vision;Aixia Guo,Juntao Xiong,;2009;2009 International Conference on Information Engineering and Computer Science;2;https://doi.org/10.1109/ICIECS.2009.5364788;In order to resolve the problem of orientation on longan (or lychee)-harvesting robot, an experimentation on camera calibration based on binocular parallax theory was given. Logical foci and baseline between cameras were obtained by taking photos on character dots located on the calibration board, dealing with and analyzing the experimental data. After that, source of errors existing in experiment system were analyzed, and corresponding methods of compensation were also discussed in the paper. Analysis results show that the method of total visual errors correction based on polar geometry transform more coincide with our experiment system.;0;0;0;0;0;0;0
Evaluation of 3DTV Service using Asymmetric View Coding Based on MPEG-2;Hari Kalva,Lakis Christodoulou,Borko Furht,;2007;2007 3DTV Conference;4;https://doi.org/10.1109/3DTV.2007.4379454;This paper presents the results of the 3DTV quality evaluation on autostereoscopic displays using asymmetric view coding. Asymmetric view coding encodes the stereo views with different quality. It has been shown that the human visual system is able to compensate for this asymmetric view quality and present a good quality 3D video. Asymmetric video coding can be exploited to reduce the bandwidth requirements for 3DTV services. The key factors that affect the asymmetric video coding are the compression algorithms, the human visual system, and the 3D display. We conducted a subjective evaluation of 3D video with asymmetric view quality and encoded using MPEG-2. We also studied the impact of eye dominance on the perceived quality. We show that asymmetric view coding can be used to reduce the bandwidth requirements of 3DTV services based on MPEG-2 view coding.;0;0;0;0;0;0;0
Exploiting Binocular Rivalry: Presenting Different Contents on Dominant and Non-dominant Eyes;Jinhyun Park,Jun Park,;2015;2015 IEEE International Symposium on Mixed and Augmented Reality Workshops;0;https://doi.org/10.1109/ISMARW.2015.14;One of the ergonomic issues of wearing see-though displays is binocular rivalry, which is one of visual perception phenomena. Binocular rivalry happens when different images are rendered to each eye. In this paper, we introduce the potential of making use of binocular rivalry rather than mitigating it when a stereo see-through HMD is worn. We designed experiments where major contents were presented on the dominant eyes and minor contents (e.g., menus) were displayed on the non-dominant eyes. According to preliminary tests, presenting different contents on dominant and non-dominant eyes is feasible if both contents do not overlap, or only one of them is bright. Switching brightness was also helpful in attaining user's attention. By presenting different contents on dominant and non-dominant eyes, users could also observe the real environments more conveniently than presenting a single content on both eyes.;0;0;0;0;0;0;0
Extraction and Investigation of Dominant Eye-Gaze Pattern in Train Driver’s Visual Behavior Using Markov Cluster Algorithm;Yukio Horiguchi,Takaya Suzuki,Tetsuo Sawaragi,Hiroaki Nakanishi,Tomoharu Takimoto,;2016;2016 Joint 8th International Conference on Soft Computing and Intelligent Systems (SCIS) and 17th International Symposium on Advanced Intelligent Systems (ISIS);1;https://doi.org/10.1109/SCIS-ISIS.2016.0126;In the present study, dominant eye-gaze patterns in professional train drivers' visual behavior are investigated using the Markov Cluster (MCL) algorithm. Applying the MCL algorithm results in a common gaze pattern showing a sort of perception tactic the drivers usually follow. The drivers repetitively move their gaze ahead soon after looking at somewhere else, independently of their years of experience. They are, however, found different in that experienced drivers can consistently follow the tactic while inexperienced drivers cannot. Time variation in the number of attentive pattern deviations demonstrates that, as well as the inexperienced drivers made higher frequency and larger fluctuations of pattern deviation, there were several particular segments in the route in which intensive pattern deviations arose in common. Inexperienced drivers would make intensive pattern deviations in such route segments that may have higher requirements of their cognitive resources.;0;0;0;0;0;0;0
Eye-dominance-guided Foveated Rendering;Xiaoxu Meng,Ruofei Du,Amitabh Varshney,;2020;IEEE Transactions on Visualization and Computer Graphics;28;https://doi.org/10.1109/TVCG.2020.2973442;Optimizing rendering performance is critical for a wide variety of virtual reality (VR) applications. Foveated rendering is emerging as an indispensable technique for reconciling interactive frame rates with ever-higher head-mounted display resolutions. Here, we present a simple yet effective technique for further reducing the cost of foveated rendering by leveraging ocular dominance - the tendency of the human visual system to prefer scene perception from one eye over the other. Our new approach, eye-dominance-guided foveated rendering (EFR), renders the scene at a lower foveation level (with higher detail) for the dominant eye than the non-dominant eye. Compared with traditional foveated rendering, EFR can be expected to provide superior rendering performance while preserving the same level of perceived visual quality.;0;0;0;0;0;0;0
Fiberscope-type environmental monitoring devices with binocular parallax accommodation mechanism for stereoscopic observation;K. Hosotani,S. Maeda,O. Tohyama,H. Ito,;1997;Proceedings IEEE The Tenth Annual International Workshop on Micro Electro Mechanical Systems. An Investigation of Micro Structures, Sensors, Actuators, Machines and Robots;1;https://doi.org/10.1109/MEMSYS.1997.581869;A fiberscope-type environmental monitoring device is suitable for observation in narrow spaces that cannot be observed by conventional technology. The goal of developing this device is advanced functions such as stereoscopic and microscopic observation. The binocular parallax can be varied by bending the fiberscope. The position of the stereoscopic observation area is shifted by changing the binocular parallax. Therefore, the operator can observe the object without having to move the fiberscope back and forth and can also get optimum images on a 3D display by accommodation of the binocular parallax. Microactuators are necessary to accommodate the binocular parallax. This stereoscope consists of two fiberscopes, an SMA (shape memory alloy) coil spring, a bias spring plate, and two support plates, and is covered with a stainless steel pipe 5 mm in outer diameter. The fiberscope consists of an image fiber with 12,000 pixels and six light guide fibers. The outer diameter of the fiberscope is 1.3 mm. The wire diameter and the outer diameter of the SMA coil spring are 75 /spl mu/m and 300 /spl mu/m, respectively. The SMA coil spring is stretched and fixed to the tip of the fiberscopes. We devised a system for stereoscopic observation and an environmental monitoring device using two fiberscope. We also defined the stereoscopic parameters necessary for stereoscopic observation.;0;0;0;0;0;0;0
Force display system for realization of cut-in-feeling of virtual sheet object by scissors;H. Wakamatsu,S. Aoyagi,K. Takahara,M. Yasuna,;1995;Proceedings of 1995 IEEE International Conference on Robotics and Automation;2;https://doi.org/10.1109/ROBOT.1995.525405;A stereoscopic cutting of virtual object in a real space using a human binocular parallax is discussed. A scissors-type edged-tool with 2-degree of freedom is developed for the realization of reactive force feeling on the cutting into stereoscopically viewed virtual object. An image of sheet is given as a virtual object for cutting. The reactive force is provided for the tool, by which fingers obtain feeling of cutting according to given physical properties to the image. The stereoscopic cutting makes clear a trace of the cutting point of scissors characterized by a different color in a virtual object given as an image. This paper describes first the construction of a scissors-type edged-tool for cutting. Then, force display system is synthesized providing feeling of cutting of materials by the edged-tool according to their given properties.;0;0;0;0;0;0;0
Formation and automatic calculation of the dynamic time parallax in binocular vision system;Mergen Y. Shyyrap,Yuriy M. Shyyrap,;2013;2013 14th International Conference of Young Specialists on Micro/Nanotechnologies and Electron Devices;0;https://doi.org/10.1109/EDM.2013.6641981;The article discusses the possible application of machine vision dynamic time parallax to determine the spatial parameters of objects stereo video surveillance. First described in detail the principle of formation and excretion of cyclic time parallax monocular and binocular systems. Were shown the formula for calculating the spatial parameters on the basis of temporary cyclical parallax. The use of Dynamic Time binocular parallax in vision systems allows automatic namedetail images of stereo pairs and automatically determines spatial parameters observed as static-ray and dynamic objects stereo video surveillance.;0;0;0;0;0;0;0
Fundamental research on three-dimensional pointing movement in consideration of change of X-and Z-axis rotation angles;Atsuo Murata,Takehito Hayami,Takanori Akiyama,;2013;The SICE Annual Conference 2013;0;;With the widespread of touch - panel interface, there are many pointing tasks that requires us to touch a target with a finger-tip. In such a situation, the touch-panel display is not necessarily installed parallel to the frontal or coronal plane. Possibly, it is installed at various locations with different installation angles in a three-dimensional space. Fitts' law models a one-dimensional movement. The pointing movement is, in nature, three-dimensional. However, few studies have made an attempt to model pointing movements in a three-dimensional space. In order to obtain insight into three-dimensional modeling of pointing movement, it was explored how X- and Z- axis rotation angles affected the pointing time. The effects of eye dominance on pointing movement were also examined. As a result, it tended that the pointing time got shorter under some conditions of X- and Z-axis rotation especially when the movement of arm was conducted within area of the preferred hand.;0;0;0;0;0;0;0
Gaze Estimation Based on Difference Residual Network;Bei Yan,Xiangyu Tang,;2021;2021 International Conference on Computer Information Science and Artificial Intelligence (CISAI);1;https://doi.org/10.1109/CISAI54367.2021.00131;Because of the variabilities in eye shapes and inner eye structures among individuals, the universal models that regress gaze directions directly from a single face or eye image through the neural network obtain limited accuracies. There is a person-specific gaze bias caused by the kappa angle between the model’s predicted and the actual gaze direction. Currently, people-specific models are usually established through calibration to increase accuracy. This paper proposes a novel estimation method of gaze direction based on the Differential Residual Network (D-ResNet),Which works by training the D-ResNet to predict gaze difference between two eye images (the same eye of the same subject) to eliminate gaze bias. At test time, only a few person - specific calibration samples are needed to infer the new eye image’s gaze direction. Our model also incorporates the head pose vector to improve the robustness to free-head. Moreover, our left and right eye models are trained and tested separately which can select the dominant eye model based on the test error to predict gaze. Experiments on 2 public datasets validate our approach outperforms state-of-the-art person-independent and person- specific gaze estimation models. In particular, our model doesn’t fail to calibrate even if there is only one calibration sample.;0;0;0;0;0;0;0
Geometrical analysis of puppet-theater and cardboard effects in stereoscopic HDTV images;H. Yamanoue,M. Okui,F. Okano,;2006;IEEE Transactions on Circuits and Systems for Video Technology;69;https://doi.org/10.1109/TCSVT.2006.875213;A fundamental element of stereoscopic image production is to geometrically analyze the conversion from real space to stereoscopic images by binocular parallax under various shooting and viewing conditions. This paper reports on this analysis, particularly on the setting of the optical axes of three-dimensional (3-D) cameras, which has received little attention in the past. First, we identified the conditions for setting the optical axes that maintain linearity during the conversion from real space to stereoscopic images. We then clarified, in geometrical terms, the shooting and viewing conditions and also conditions under which the puppet-theater effect and cardboard effect occur. The results showed that the parallel camera configuration, by which optical axes are kept parallel to each other, does not produce the puppet-theater effect as the apparent magnification (lateral magnification) of a shooting target is not dependent on the shooting distance. However, the toed-in camera configuration, where the apparent magnification of a shooting target is dependent on the shooting distance, may produce this effect. The cardboard effect is shown to be likely to occur for both camera configurations by defining this phenomenon by the ratio of depthwise reproduction magnification (depth magnification) and apparent reproduction magnification (lateral magnification). Lastly, the paper reports on the relationship between the results of this analysis and those of subjective evaluation experiments. The results need a closer examination by using many more images.;0;0;0;0;0;0;0
HVS-Based Quality Assessment Metrics for 3-D Images;Sumei Li,Wei Xiang,Fuwei Cheng,Ruichao Zhao,Chunping Hou,;2010;2010 Second WRI Global Congress on Intelligent Systems;3;https://doi.org/10.1109/GCIS.2010.273;Significant efforts from both the academia and industry have been devoted to advance three-dimensional (3-D) imaging technologies. However, accurate and easy-to-use visual quality assessment metrics still lack for 3-D images. In this paper, we propose three objective quality assessment metrics for 3-D images taking into consideration a set of relevant visual characteristic factors, including contrast sensitivity, multi-channel and binocular parallax characteristics. The human visual signal-to-noise ratio (HVSNR), parallax distortion ratio (PDR), and different peak signal-to-noise ratio (DPSNR) are the three independent objective quality assessment metrics proposed in this paper. Experimental results show that the quality assessment results based upon the proposed metrics are consistent with the quality grades obtained by subjective assessment.;0;0;0;0;0;0;0
Hebbian Learning of Recurrent Connections: A Geometrical Perspective;Mathieu N. Galtier,Olivier D. Faugeras,Paul C. Bressloff,;2012;Neural Computation;1;https://doi.org/10.1162/NECO_a_00322;We show how a Hopfield network with modifiable recurrent connections undergoing slow Hebbian learning can extract the underlying geometry of an input space. First, we use a slow and fast analysis to derive an averaged system whose dynamics derives from an energy function and therefore always converges to equilibrium points. The equilibria reflect the correlation structure of the inputs, a global object extracted through local recurrent interactions only. Second, we use numerical methods to illustrate how learning extracts the hidden geometrical structure of the inputs. Indeed, multidimensional scaling methods make it possible to project the final connectivity matrix onto a Euclidean distance matrix in a high-dimensional space, with the neurons labeled by spatial position within this space. The resulting network structure turns out to be roughly convolutional. The residual of the projection defines the nonconvolutional part of the connectivity, which is minimized in the process. Finally, we show how restricting the dimension of the space where the neurons live gives rise to patterns similar to cortical maps. We motivate this using an energy efficiency argument based on wire length minimization. Finally, we show how this approach leads to the emergence of ocular dominance or orientation columns in primary visual cortex via the self-organization of recurrent rather than feedforward connections. In addition, we establish that the nonconvolutional (or long-range) connectivity is patchy and is co-aligned in the case of orientation learning.;0;0;0;0;0;0;0
High-speed and Low-Latency Ocular Parallax Rendering Improves Binocular Fusion in Stereoscopic Vision;Yuri Mikawa,Masahiro Fujiwara,Yasutoshi Makino,Hiroyuki Shinoda,;2023;2023 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW);0;https://doi.org/10.1109/VRW58643.2023.00210;Most of the current virtual/augmented reality (VR/AR) displays use binocular parallax to present 3D images. However, they do not consider ocular parallax, which refers to the slight movement of the viewpoint with eye rotation, such as saccade. A commercial head-mounted display (HMD) has a large latency in realizing ocular parallax rendering. In our study, a high-speed (1,000 fps) and low-latency (average 4.072 ms) ocular-parallax-rendering device was assembled, and its effect was examined wherein a reasonable approximation algorithm for viewpoint was applied. A user study experiment employing a random dot stereogram (RDS) showed improvements in binocular fusion, the causes of which are comprehensively discussed.;0;0;0;0;0;0;0
Holographic 3-D display viewable from all horizontal directions by using a single high-speed SLM;Yusuke Sando,Daisuke Barada,Toyohiko Yatagai,;2015;2015 14th Workshop on Information Optics (WIO);0;https://doi.org/10.1109/WIO.2015.7206895;Holographic display is considered to be one of the most ideal three-dimensional display modalities. However, there are still some crucial problems to be resolved. The narrow viewing zone angle and the smallness of reconstructed images are one of them. There is a trade-off relation between the viewing zone angle and the size of the reconstructed image. The only way to improve both two properties is to increase the pixel number of a spatial light modulator (SLM). A technical method to equivalently increase such a pixel number based on the time division method was proposed by Takaki and Okada. In this method, by using a high-speed SLM such as a digital micromirror device (DMD), horizontal viewing zone angle was considerably enlarged. However, full motion parallax could not be realized although binocular parallax was achieved. To address this problem, this paper presents a method which enables such a full motion parallax, namely, look-around property from all horizontal directions.;0;0;0;0;0;0;0
Human Attention and fatigue for AR Head-Up Displays;Haruhiko Okumura,Kazumitsu Shinohara,;2016;2016 IEEE International Symposium on Mixed and Augmented Reality (ISMAR-Adjunct);4;https://doi.org/10.1109/ISMAR-Adjunct.2016.0102;We proposed and developed a novel monocular windshield augmented reality projector: WARP for AR and head-up display (HUD) applications. They use monocular vision that eliminates the depth cues caused by binocular parallax information. Our developed WARP system achieved not only a high hyper-reality performance with free depth perception and high visibility but also low eye-fatigue and wide field of attention.;0;0;0;0;0;0;0
Interactive medical visualization with floating images;Sandor Markon,Satoshi Maekawa,Ahmet Onat,Hiroshi Furukawa,;2012;2012 ICME International Conference on Complex Medical Engineering (CME);4;https://doi.org/10.1109/ICCME.2012.6275719;"The new optical device `DCRA' is capable of projecting floating images, that is, undistorted real images of displays. Such floating images are different from stereoscopic (so-called `3D') images as they provide most of the depth clues like motional parallax and accommodation, in addition to binocular parallax; thus they are suitable for long-term, close range observation, which is required in medical work. We have developed a prototype system using floating images to visualize volumetric medical data, such as CT or MRI scans. In this system, the visible section can be freely selected by the user, and it is displayed in the air at the correct location, to help the user in creating internally a volumetric model. The image can be superimposed on wireframes or other reference objects, and the user can place volumetric markers inside the displayed sections. We plan to cooperate with medical professionals to evaluate our system as an aid in complex medical imaging work.";0;0;0;0;0;0;0
Journey of Cepstral filter from a mathematical function to biological phenomenon used to reconstruct stereoscopic disparity;Sheena Sharma,C. M. Markan,;2012;2012 2nd National Conference on Computational Intelligence and Signal Processing (CISP);0;https://doi.org/10.1109/NCCISP.2012.6189696;This paper gives a new outlook to the Cepstral algorithm. The name seems to be an outdated one, but this is the only unique and interesting algorithm, which is applied on pattern similar to Ocular Dominance Pattern (ODC) in Primate Visual Cortex. Unless the signals from left and right eyes are placed simultaneously, the disparity cannot be detected. Therefore, it has a great significance in the sphere of stereo vision. The paper puts the life back to the existing algorithm. By definition, Cepstral algorithm is power spectrum of log of power spectrum. In the paper, it is shown how the power spectrum can be estimated using Gabor filters. The Gabor filter in itself has the biological resemblance. It is a function used to depict receptive field or simple cell. Other relation used in this paper, is between power spectrum and Gabor energy, whose model is similar to complex cells in Cortex. With Gabor filters analysis on pattern similar to ODC gives the model comparable to biology. The use of Gabor filters in the Cepstral algorithm instead of Fast Fourier Transform (FFT) also eliminates the line which makes the algorithm different from the methods using Gabor filters.;0;0;0;0;0;0;0
Low Luminance Measurement Based on Binocular Ranging;Chen Zhao,Zhangrong Zhao,Wenzhuo Chen,;2018;2018 5th International Conference on Systems and Informatics (ICSAI);0;https://doi.org/10.1109/ICSAI.2018.8599401;In order to realize long-distance and high-precision binocular measurement in low luminance environment, this paper gives a new method which is based on binocular parallax principle and triangulation reconstruction theory, by constructing a portable low luminance prototype system using a stable and efficacious feature extraction method adaptive for low luminance image. Moreover it implements an accurate and optimizational method for the whole system. In the end, the experiment data show that the method is highly robust and precise, and the relative error of the corrected results could be reduced to around 0.1% with twice error compensation.;0;0;0;0;0;0;0
Measurement of 3D Visual Fatigue Using Event-Related Potential (ERP): 3D Oddball Paradigm;Hyung-Chul O. Li,Junho Seo,Keetaek Kham,Seunghyun Lee,;2008;2008 3DTV Conference: The True Vision - Capture, Transmission and Display of 3D Video;59;https://doi.org/10.1109/3DTV.2008.4547846;"Rare tools to measure 3D visual fatigue that is critical in the study of 3D human factor have been examined for their reliability and validity. The purpose of the present research was to develop a paradigm to measure 3D visual fatigue using background EEG and ERP signals. We have developed ""3D oddball paradigm"" that revealed the effect of binocular parallax and presentation duration on 3D visual fatigue. Subjective 3D visual fatigue was also measured. Power of beta frequencies increased as watching duration increased and it was much stronger in 3D rather than in 2D condition. More importantly, P700 delayed as watching duration increased as well as in 3D rather than in 2D condition. Similar pattern of results was obtained in the measured subjective 3D visual fatigue. These results suggest that the 3D oddball paradigm would measure 3D visual fatigue correctly and reliably.";0;0;0;0;0;0;0
Measuring visual axis as an independent variable from a fixation distance;T. Hayami,K. Shidoji,S. Horimoto,H. Matsugashita,;2002;IEEE International Conference on Systems, Man and Cybernetics;0;https://doi.org/10.1109/ICSMC.2002.1175559;Our pilot study suggested that while fixating on a stationary object binocularly, each line of sight of the two eyes does not always go directly toward the object. Therefore, we experimentally investigated the amount of the displacement of the pupil center while the fixation point was changed transversally. The subjects were instructed to fixate on three targets arranged horizontally with intervals of nine degrees. The distance from the subject to the targets was any of 0.5 m, 1.0 m and 1.5 m. A significant difference of the amount of the displacement of the pupil center was observed relative to the fixation distance. The positions of the node of the line of sight, which provide no relationship between the fixation distance and the pupil center displacement, were calculated. The node of the line of sight of the non-dominant eye was nearer to the fixation panels than that of the dominant eye. Considering this, such a node would be effective for the precise measurement of gazing point.;0;0;0;0;0;0;0
Model of Static Accommodative Behavior in Human Amblyopia;George K. Hung,Kenneth J. Ciuffreda,John L. Semmlow,Steven C. Hokoda,;1983;IEEE Transactions on Biomedical Engineering;23;https://doi.org/10.1109/TBME.1983.325069;When a target is moved from far to near, the normal accommodative system responds by changing the crystalline lens power until the blur of the retinal image is reduced to an acceptable level for clear vision. This feedback mechanism, along with the experimentally derived deadspace operator (representing the depth of field), forward-loop gain, and tonic accommodative bias level have been successfully incorporated into a static model of the normal accommodative system. We extended this model to the investigation of static accommodative responses in amblyopic eyes. The experimentally derived accommodative controller gain of the amblyopic eye was typically smaller than in the fellow dominant eye. In addition, the experimentally derived depth of field was increased in most amblyopic eyes, while the accommodative bias showed no consistent difference between the two eyes. The decrease in accommodative controller gain and increase in depth of field were sufficient to account for the reduction of accommodative responses found in amblyopic eyes. Theoretically, the model provides a conceptual framework for understanding the static accommodative deficits found in amblyopic eyes. Practically, the accommodative controller gain parameter provides a means for uniform assessment of normal and abnormal accommodative function, both experimentally and in the clinic environment.;0;0;0;0;0;0;0
Models of Orientation and Ocular Dominance Columns in the Visual Cortex: A Critical Comparison;E. Erwin,K. Obermayer,K. Schulten,;1995;Neural Computation;14;https://doi.org/10.1162/neco.1995.7.3.425;Orientation and ocular dominance maps in the primary visual cortex of mammals are among the most thoroughly investigated of the patterns in the cerebral cortex. A considerable amount of work has been dedicated to unraveling both their detailed structure and the neural mechanisms that underlie their formation and development. Many schemes have been proposed, some of which are in competition. Some models focus on development of receptive fields while others focus on the structure of cortical maps, i.e., the arrangement of receptive field properties across the cortex. Each model used different means to determine its success at reproducing experimental map patterns, often relying principally on visual comparison. Experimental data are becoming available that allow a more careful evaluation of models. In this contribution more than 10 of the most prominent models of cortical map formation and structure are critically evaluated and compared with the most recent experimental findings from macaque striate cortex. Comparisons are based on properties of the predicted or measured cortical map patterns. We introduce several new measures for comparing experimental and model map data that reveal important differences between models. We expect that the use of these measures will improve current models by helping determine parameters to match model maps to experimental data now becoming available from a variety of species. Our study reveals that (1) despite apparent differences, many models are based on similar principles and consequently make similar predictions, (2) several models produce orientation map patterns that are not consistent with the experimental data from macaques, regardless of the plausibility of the models' suggested physiological implementations, and (3) no models have yet fully accounted for both the local and the global relationships between orientation and ocular dominance map patterns.;0;0;0;0;0;0;0
Monocular hyperrealistic virtual and augmented reality display;Haruhiko Okumura,Takashi Sasaki,Aira Hotta,Kazumitsu Shinohara,;2014;2014 IEEE Fourth International Conference on Consumer Electronics Berlin (ICCE-Berlin);6;https://doi.org/10.1109/ICCE-Berlin.2014.7034326;We proposed and developed a novel monocular hyper- realistic Head-Dome Projector: MHDP for an amusement application and a novel monocular windshield augmented reality projector: WARP for AR and head-up display (HUD) applications. They use monocular vision that eliminates the depth cues caused by binocular parallax information. Our developed MHDP and WARP system achieved a high hyper-reality performance with free depth perception and high visibility.;0;0;0;0;0;0;0
Multi-view stereoscopic angle model and it's application;Hao Cheng,Ping An,Hejian Li,Zhijiang Zhang,Zhaoyang Zhang,;2012;2012 International Conference on Audio, Language and Image Processing;2;https://doi.org/10.1109/ICALIP.2012.6376773;This paper establishes a multi-view stereoscopic angle model. Through the principle of optical imaging and binocular parallax, factors which impact on stereo angle can be found out. Using multi-view stereoscopic angle model, we can quantitatively simulate multi-view stereoscopic display system and find the relationship between shooting distance and stereo angle. Depending on the formula for the maximum fusion limit of the human eyes, theoretical minimum shooting distance can be calculated. Multi-view stereo angle model can be a better guide to multi-view stereoscopic display system.;0;0;0;0;0;0;0
NeuroGene: integrated simulation of gene regulation, neural activity and neurodevelopment;R. Storjohann,G.F. Marcus,;2005;Proceedings. 2005 IEEE International Joint Conference on Neural Networks, 2005.;2;https://doi.org/10.1109/IJCNN.2005.1555869;A challenge to understanding the mind and brain is to integrate biochemical, genetic, developmental and neuroscientific information. We present a system for integrated simulation of biochemistry, neurodevelopment and neural activity within a unifying framework of genetic control. Using this system, we have developed a novel model for the formation of topographic projections. We also simulate activity-dependent developmental processes which underlie receptive field refinement and ocular dominance column formation. As an illustration of the overall utility of integrated neurogenetic simulation, we show how axon guidance and learning together may explain the results of a critical study of topographic map development (Brown et al., 2000, Cell).;0;0;0;0;0;0;0
Neuromorphic building blocks for adaptable cortical feature maps;C. M. Markan,Priti Gupta,;2007;2007 IFIP International Conference on Very Large Scale Integration;2;https://doi.org/10.1109/VLSISOC.2007.4402464;‘Time-staggered Winner-Take-All’ is a novel CMOS analog circuit that computes ‘sum of weighted inputs” implemented as floating gate pFET ‘synapse’[ 11]. Feedback circuit of the cell exploits adaptation dynamics of floating gate FETs refining its weights in response to stimulation by patterned inputs distributed over time. This paper discusses the application of ‘ts-WTA’ cell as a core learning circuit in designing adaptive neuromorphic feature selective cells for a variety of visual cortical features such as ocular dominance, orientation selectivity etc. An array of these is-WTA cells when embedded on an RC network exhibits reaction-diffusion type clustering based on feature selective response. The cell’s adaptive behavior resembles Stent’s physiological variant of competitive Hebb learning [21] and hence has potential to act as a building block in design of adaptable feature maps in different cortices.;0;0;0;0;0;0;0
No-Reference Stereoscopic Image Quality Assessment Considering Binocular Disparity and Fusion Compensation;Feng Jinhui,Sumei Li,Yongli Chang,;2021;2021 International Conference on Visual Communications and Image Processing (VCIP);0;https://doi.org/10.1109/VCIP53242.2021.9675398;In this paper, we propose an optimized dual stream convolutional neural network (CNN) considering binocular disparity and fusion compensation for no-reference stereoscopic image quality assessment (SIQA). Different from previous methods, we extract both disparity and fusion features from multiple levels to simulate hierarchical processing of the stereoscopic images in human brain. Given that the ocular dominance plays an important role in quality evaluation, the fusion weights assignment module (FWAM) is proposed to assign weight to guide the fusion of the left and the right features respectively. Experimental results on four public stereoscopic image databases show that the proposed method is superior to the state-of-the-art SIQA methods on both symmetrical and asymmetrical distortion stereoscopic images.;0;0;0;0;0;0;0
Noise reduction scheme of temporal and spatial filter for 3D video real-time processing;Hun Ho Ham,Jong Hak Kim,Chan-oh Park,Yong Han-Kim,Jun dong Cho,;2011;2011 International SoC Design Conference;1;https://doi.org/10.1109/ISOCC.2011.6138621;In this paper, we suggest a motion adaptive noise elimination method in moving pictures, which combines temporal filtering and spatial filtering for real time processing of 3D images. To realize 3D pictures, two sets of images taken by a two-lens camera are rectified. And then, a disparity map is generated using binocular parallax of the rectified two sets of images. At this point, temporal filtering and spatial filtering are applied to generate a disparity map with less noise that also enables real time processing of obtaining high quality 3D images. Temporal filtering corrects errors occurred in the disparity map. Spatial filtering clarifies the boundaries of objects from the background, calibrates images again to reduce noises or surrounding error, and reinforces the edges lost in the images, to get a disparity map of high performance. Our approach showed 6.4dB increment in image quality, realizing the algorithm using RTL(Resister Transfer Level) in real time processing.;0;0;0;0;0;0;0
Object recognition and simultaneous indoor location algorithm with stereo camera;Xingli Gan,Baoguo Yu,Shuang Li,Qiangwei Jiang,Lu Huang,;2018;2018 Ubiquitous Positioning, Indoor Navigation and Location-Based Services (UPINLBS);0;https://doi.org/10.1109/UPINLBS.2018.8559917;Visual SLAM mainly depends on the measurement data of camera for dead reckoning, it is difficult to maintain the positioning accuracy and stability for a long time. Therefore, visual SLAM can’t be widely used in indoor positioning at present. The algorithm of object recognition and simultaneous indoor location is proposed in this paper, which combines the technology of object recognition based on deep learning, image feature matching and binocular parallax positioning. Using a low cost binocular stereo camera to output the object category and its three-dimensional position in camera coordinate system. Finally, the static and dynamic indoor positioning tests are carried out, the indoor horizontal positioning error for static test is 74 mm, the indoor horizontal positioning error for dynamic test is less than 250 mm. When the distance between object and camera becomes larger, the positioning error becomes larger. When the parallax becomes larger, the positioning error becomes smaller.;0;0;0;0;0;0;0
